application_key,fixture,status,old_weighted_score,new_weighted_score,old_final_score,new_final_score,old_tier,new_tier,old_lane,new_lane,old_approval,new_approval,old_floors,new_floors,factor_deltas,sentinel_acquisitions,sentinel_removals,classification,explanation,expected
858cd4641d6f19b9,True,edd_required,38.8,38.8,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:fb0cfbd23a46"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
d1627ebc85550ce6,True,kyc_submitted,38.8,38.8,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
14068c3e1a8d0ad6,True,kyc_submitted,36.3,36.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_high_risk_sector""]","[""floor_rule_high_risk_sector""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
70b167f1cae4893d,True,pricing_review,35.5,35.5,70.0,70.0,VERY_HIGH,VERY_HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_sanctioned_country:british virgin islands""]","[""floor_rule_sanctioned_country:british virgin islands""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel,True
346ff383ad07e772,True,edd_required,35.5,35.5,70.0,70.0,VERY_HIGH,VERY_HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_sanctioned_country:iran""]","[""floor_rule_sanctioned_country:iran""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
86e0cbdd453e3103,True,edd_required,31.3,31.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_edd_routing""]","[""floor_rule_edd_routing""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
30421dbe5577e3f9,True,edd_required,31.3,31.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""material_screening_disposition_floor""]","[""material_screening_disposition_floor""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
d4daa542e21b9669,True,pricing_review,31.3,31.3,31.3,31.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel,True
cea63362d6f951b2,True,in_review,31.3,31.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""material_screening_disposition_floor""]","[""material_screening_disposition_floor""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
e6ff9eff66923624,True,kyc_documents,31.3,31.3,31.3,31.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:fb0cfbd23a46"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel,True
bc74bb1227ea9502,True,edd_required,38.8,38.8,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:fb0cfbd23a46"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
1663327b083c83ab,True,kyc_submitted,38.8,38.8,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
d814e2d9b8e592a6,True,kyc_submitted,36.3,36.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_high_risk_sector""]","[""floor_rule_high_risk_sector""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
ebcb6a9bd3683f82,True,pricing_review,35.5,35.5,70.0,70.0,VERY_HIGH,VERY_HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_sanctioned_country:british virgin islands""]","[""floor_rule_sanctioned_country:british virgin islands""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel,True
149ddf6c7ec63210,True,edd_required,35.5,35.5,70.0,70.0,VERY_HIGH,VERY_HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_sanctioned_country:iran""]","[""floor_rule_sanctioned_country:iran""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
033772c7bd62b024,True,edd_required,31.3,31.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_edd_routing""]","[""floor_rule_edd_routing""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
13af91c17b448259,True,edd_required,31.3,31.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""material_screening_disposition_floor""]","[""material_screening_disposition_floor""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
d81dacb2f589c973,True,pricing_review,31.3,31.3,31.3,31.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel,True
6941ca12260b1f4f,True,edd_required,31.3,31.3,31.3,31.3,MEDIUM,MEDIUM,EDD,EDD,compliance_required,blocked,"[""screening_needs_more_information_floor""]","[""screening_needs_more_information_floor""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
e325d5857ab932e5,True,edd_required,31.3,31.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""material_screening_disposition_floor""]","[""material_screening_disposition_floor""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
c417fa5d874d0e5e,True,kyc_documents,31.3,31.3,31.3,31.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:fb0cfbd23a46"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel,True
8714c484ad593db1,True,edd_required,38.8,38.8,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:fb0cfbd23a46"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
5578e5cd73d167a3,True,kyc_submitted,38.8,38.8,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
6b317a1080545b8d,True,kyc_submitted,36.3,36.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_high_risk_sector""]","[""floor_rule_high_risk_sector""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
1b695eb25978ba2c,True,pricing_review,35.5,35.5,70.0,70.0,VERY_HIGH,VERY_HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_sanctioned_country:british virgin islands""]","[""floor_rule_sanctioned_country:british virgin islands""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel,True
46d2eca6878719ca,True,edd_required,35.5,35.5,70.0,70.0,VERY_HIGH,VERY_HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_sanctioned_country:iran""]","[""floor_rule_sanctioned_country:iran""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
84d49c00a349a133,True,edd_required,31.3,31.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_edd_routing""]","[""floor_rule_edd_routing""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
0385b5b3d5496488,True,edd_required,31.3,31.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""material_screening_disposition_floor""]","[""material_screening_disposition_floor""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
07dae36e84b07b2c,True,pricing_review,31.3,31.3,31.3,31.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel,True
d472cea4ee98d711,True,edd_required,31.3,31.3,31.3,31.3,MEDIUM,MEDIUM,EDD,EDD,compliance_required,blocked,"[""screening_needs_more_information_floor""]","[""screening_needs_more_information_floor""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
3d58e05f9b2f334a,True,in_review,31.3,31.3,31.3,31.3,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel,True
12287fc69a18ef4d,True,edd_required,31.3,31.3,31.3,31.3,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
3f1758e56f706df0,True,kyc_documents,31.3,31.3,31.3,31.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:fb0cfbd23a46"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel,True
7cc9fa095c9e2d7b,True,edd_required,38.8,38.8,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:fb0cfbd23a46"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
26db93fdbdb331c4,True,kyc_submitted,38.8,38.8,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
704ffcdc277221ec,True,kyc_submitted,36.3,36.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_high_risk_sector""]","[""floor_rule_high_risk_sector""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
a27a0a952003cd4f,True,edd_required,31.3,31.3,31.3,31.3,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
da150cfa733533ee,True,edd_required,35.5,35.5,70.0,70.0,VERY_HIGH,VERY_HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_sanctioned_country:iran""]","[""floor_rule_sanctioned_country:iran""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
9d77b848ee9818f8,True,edd_required,31.3,31.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_edd_routing""]","[""floor_rule_edd_routing""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
c990811df41b44dc,True,edd_required,31.3,31.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""material_screening_disposition_floor""]","[""material_screening_disposition_floor""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
f9206f3fe0acaa9d,True,pricing_review,31.3,31.3,31.3,31.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel,True
b0e8733dd21d6c52,True,edd_required,31.3,31.3,31.3,31.3,MEDIUM,MEDIUM,EDD,EDD,compliance_required,blocked,"[""screening_needs_more_information_floor""]","[""screening_needs_more_information_floor""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
ac13f780dfda076e,True,in_review,31.3,31.3,31.3,31.3,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel,True
bc9f7c3943d807c8,True,edd_required,31.3,31.3,31.3,31.3,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
55f5af966cfa2998,True,compliance_review,28.0,28.0,28.0,28.0,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:bcb91cb458d7"",""stale:unmapped_sector:e326b320e66c""]",[],BLOCKED,new fail-closed unresolved sentinel,True
8e59b6982b42ddce,False,in_review,28.0,28.0,28.0,28.0,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:069855105206"",""stale:unmapped_incorporation_country:ebc8125facd5"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:1bf83192bce9"",""stale:unmapped_sector:c96391dfd61c""]",[],READY_AFTER_DATA_CLEANUP,new fail-closed unresolved sentinel,True
fdc69ce192c3c7a2,False,in_review,29.7,29.7,29.7,29.7,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:1bf83192bce9"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
e1d91c545fd5be27,True,compliance_review,26.0,26.0,26.0,26.0,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:f3f7c3a52b33"",""stale:unmapped_ownership:7eb765204e18"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
5c3f9cf7928add76,True,compliance_review,26.0,26.0,26.0,26.0,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:f3f7c3a52b33"",""stale:unmapped_ownership:7eb765204e18"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
fb87f7d6344fb501,True,compliance_review,26.0,26.0,26.0,26.0,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:f3f7c3a52b33"",""stale:unmapped_ownership:7eb765204e18"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
0177959c1dd1c54a,False,kyc_documents,28.0,28.0,28.0,28.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:1bf83192bce9"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
ab33566a73102b85,True,kyc_documents,26.0,26.0,26.0,26.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:f3f7c3a52b33"",""stale:unmapped_ownership:7eb765204e18"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
2f92b50fb31dd30a,True,kyc_submitted,26.0,26.0,26.0,26.0,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:f3f7c3a52b33"",""stale:unmapped_ownership:7eb765204e18"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
5cdaa32748e55715,True,kyc_submitted,26.0,26.0,26.0,26.0,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:f3f7c3a52b33"",""stale:unmapped_ownership:7eb765204e18"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
f4c9db98d3a400c1,True,kyc_submitted,26.0,26.0,26.0,26.0,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:f3f7c3a52b33"",""stale:unmapped_ownership:7eb765204e18"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
186d8baa7cf45989,True,kyc_submitted,26.0,26.0,26.0,26.0,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:f3f7c3a52b33"",""stale:unmapped_ownership:7eb765204e18"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
bee83a9879d651c8,True,kyc_submitted,26.0,26.0,26.0,26.0,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:f3f7c3a52b33"",""stale:unmapped_ownership:7eb765204e18"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
46641263128d97bd,True,kyc_submitted,26.0,26.0,26.0,26.0,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:f3f7c3a52b33"",""stale:unmapped_ownership:7eb765204e18"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
8e4b1b92d89e8fa8,True,kyc_submitted,26.0,26.0,26.0,26.0,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:f3f7c3a52b33"",""stale:unmapped_ownership:7eb765204e18"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
